frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2,icon_c3_r0,icon_c3_r1,icon_c3_r2,icon_c4_r0,icon_c4_r1,icon_c4_r2
38871,0,0,1,4,1,1,3,0,0,5,3,3,4,4,1
38872,6,6,6,0,0,4,0,2,2,3,3,3,3,3,6
38873,1,1,7,5,5,1,2,2,2,0,0,0,0,4,4
38874,0,1,1,1,1,2,4,4,5,1,1,1,3,3,3
38875,4,4,4,4,4,1,0,0,1,0,4,4,6,6,1
38876,0,2,2,7,4,4,0,0,0,6,6,4,3,3,6
38877,2,2,2,1,1,1,5,5,5,3,0,0,1,5,5
38878,0,0,2,0,0,5,0,0,0,5,3,3,3,2,2
38879,6,6,1,3,3,3,6,4,4,5,5,5,3,1,1
38880,4,4,5,1,1,1,7,7,2,1,3,3,0,0,0
38881,2,2,2,4,1,1,3,3,3,3,6,6,1,7,7
38882,5,5,5,0,0,5,2,2,2,5,5,5,1,1,7
38883,1,7,7,4,4,4,0,1,1,1,1,1,1,3,3
38884,2,2,0,4,4,4,0,0,0,1,1,1,2,2,2
38885,1,1,1,0,0,0,4,4,5,1,2,2,7,7,7
38886,3,6,6,0,0,5,4,4,1,2,2,2,4,4,0
38887,2,2,2,0,0,0,5,5,0,0,0,5,1,1,1
38888,2,2,4,5,5,1,2,2,2,4,4,4,1,1,1
38889,7,7,7,0,4,4,4,4,4,6,4,4,0,4,4
38890,7,7,3,0,0,5,0,0,0,6,6,4,1,1,1
38891,5,5,5,0,0,0,0,0,0,6,6,6,5,5,4
38892,1,5,5,3,3,0,2,2,2,3,3,3,2,2,0
38893,3,3,1,0,0,7,2,2,2,2,3,3,7,7,7
38894,0,2,2,5,5,1,0,0,6,3,3,0,0,0,1
38895,3,2,2,1,1,0,2,2,1,5,5,5,0,4,4
38896,3,3,3,1,1,1,6,4,4,4,1,1,2,2,4
38897,0,0,0,1,3,3,5,0,0,3,6,6,4,4,5
38898,1,1,1,5,3,3,4,1,1,1,2,2,3,3,3
38899,6,6,1,3,3,0,4,4,1,2,2,2,6,6,6
38900,1,1,5,2,2,3,1,1,3,5,5,5,4,4,0
38901,5,5,5,0,0,0,5,3,3,7,4,4,1,1,1
38902,3,3,3,3,3,6,6,6,4,3,3,6,7,7,7
38903,4,4,4,5,5,5,6,6,4,3,3,0,2,2,4
38904,0,0,2,4,1,1,4,1,1,0,0,0,5,5,5
38905,0,2,2,2,2,2,4,4,1,3,3,0,1,3,3
38906,0,0,0,4,4,4,3,7,7,0,0,4,3,6,6
38907,6,1,1,4,1,1,3,3,3,4,1,1,1,7,7
38908,2,2,4,1,1,2,5,5,5,0,5,5,0,0,1
38909,1,3,3,1,1,1,0,0,6,3,6,6,0,0,0
38910,7,3,3,4,4,1,7,2,2,1,1,2,4,4,4
38911,7,7,3,1,1,1,4,4,4,3,3,3,7,7,7
38912,0,0,0,5,3,3,1,1,3,3,3,3,2,2,4
38913,2,4,4,7,4,4,4,4,1,5,3,3,4,1,1
38914,0,0,0,5,5,5,5,5,5,1,1,2,2,2,2
38915,1,1,7,5,3,3,3,3,3,0,0,5,1,1,5
38916,7,7,7,3,0,0,0,0,0,5,1,1,3,6,6
38917,7,7,3,5,3,3,3,0,0,4,1,1,3,3,2
38918,3,3,3,5,1,1,2,2,2,0,4,4,0,0,0
38919,7,7,3,0,0,0,3,3,2,2,2,2,1,3,3
38920,0,0,0,3,3,3,1,3,3,0,0,5,2,0,0
38921,1,7,7,4,1,1,3,2,2,1,1,2,7,7,3
38922,7,3,3,5,5,3,0,0,0,4,1,1,2,2,2
38923,2,2,0,5,5,5,4,4,1,7,7,7,3,3,1
38924,4,4,5,4,4,4,0,0,0,1,1,2,5,5,0
38925,1,1,1,7,4,4,1,8,3,4,4,4,0,1,1
38926,2,2,4,1,1,1,3,3,7,5,3,3,2,2,4
38927,0,0,0,0,0,0,5,5,3,3,0,0,2,4,4
38928,7,7,7,5,5,5,1,1,1,7,7,7,2,2,2
38929,5,0,0,2,0,0,1,1,1,0,0,0,7,7,7
38930,1,7,7,4,1,1,0,0,4,4,4,4,5,5,0
38931,1,1,1,4,4,1,3,3,3,1,0,0,3,3,3
38932,4,4,5,6,6,4,5,0,0,0,0,0,2,2,2
38933,4,1,1,1,1,1,0,2,2,0,0,5,2,2,4
38934,1,1,3,0,0,5,1,1,1,2,0,0,3,3,1
38935,3,3,1,3,3,3,0,0,4,5,3,3,4,4,4
38936,0,0,0,6,6,6,0,6,6,4,1,1,2,2,2
38937,0,1,1,2,0,0,0,0,0,1,1,1,1,1,1
38938,6,1,1,3,3,0,2,2,1,0,0,0,3,3,2
38939,4,0,0,6,4,4,0,0,2,6,6,6,0,0,1
38940,5,4,4,5,5,1,2,1,1,4,1,1,3,3,2
38941,6,6,6,4,1,1,0,0,0,0,0,5,3,3,2
38942,1,1,3,5,5,5,1,1,1,3,3,3,0,0,3
38943,6,6,1,6,6,6,1,3,3,5,5,3,3,3,3
38944,4,4,0,3,0,0,4,5,5,3,3,3,2,2,4
38945,5,5,5,3,3,3,6,6,4,4,4,1,1,1,0
38946,1,1,1,5,3,3,6,6,6,1,0,0,1,1,1
38947,5,5,4,3,3,3,4,4,1,3,3,0,0,0,2
38948,7,7,3,4,4,4,4,4,4,4,1,1,1,1,1
38949,4,4,0,4,1,1,0,0,2,3,0,0,2,2,2
38950,0,0,0,1,1,2,2,2,2,1,1,1,4,5,5
38951,1,0,0,1,1,1,5,0,0,0,7,7,3,1,1
38952,3,3,3,0,0,5,3,5,5,3,6,6,1,5,5
38953,3,3,1,4,4,1,1,1,1,0,4,4,0,0,0
38954,5,5,5,1,3,3,3,3,2,3,0,0,5,5,5
38955,4,4,5,0,7,7,4,1,1,5,5,1,4,4,4
38956,1,1,1,1,2,2,6,4,4,1,1,1,2,2,4
38957,5,5,4,3,3,3,1,0,0,5,5,1,7,7,3
38958,0,0,1,3,6,6,5,5,5,0,0,0,1,7,7
38959,0,0,0,0,0,0,5,0,0,5,3,3,3,1,1
38960,4,4,4,0,4,4,5,3,3,1,1,2,0,0,2
38961,3,3,1,2,3,3,6,6,4,1,1,1,3,1,1
38962,5,0,0,3,3,0,1,1,0,3,0,0,1,7,7
38963,2,0,0,4,4,4,7,7,2,4,4,4,5,5,0
38964,3,2,2,5,5,5,5,5,3,4,4,4,3,3,3
38965,4,4,5,4,1,1,0,6,6,3,3,3,3,2,2
38966,0,0,0,4,4,1,0,0,0,3,3,3,1,1,0
38967,4,4,5,0,0,0,4,4,1,3,3,3,5,5,4
38968,6,1,1,4,4,4,0,0,0,7,7,4,0,0,4
38969,1,1,7,1,1,1,0,0,0,6,6,6,2,2,4
38970,3,3,2,4,1,1,1,3,3,0,0,0,1,1,1
38971,2,2,2,0,0,0,0,0,6,3,6,6,1,1,3
38972,1,1,7,4,4,1,5,5,5,1,1,1,2,2,2
38973,6,1,1,1,3,3,2,0,0,0,0,4,1,1,1
38974,0,0,2,0,4,4,1,1,3,4,4,1,1,1,7
38975,1,1,0,1,1,1,5,5,0,1,1,2,3,3,1
38976,0,1,1,3,3,3,3,5,5,0,0,0,3,1,1
38977,4,5,5,0,4,4,1,1,1,3,3,6,3,1,1
38978,3,3,6,5,1,1,1,1,1,2,2,2,4,5,5
38979,4,4,4,1,2,2,4,1,1,1,1,1,0,0,1
38980,0,1,1,4,1,1,5,5,5,0,0,0,1,3,3
38981,0,0,1,0,4,4,3,3,3,3,3,3,1,1,1
38982,4,4,1,6,6,6,3,3,0,3,3,3,0,0,0
38983,0,1,1,3,3,0,2,2,1,6,4,4,0,0,0
38984,0,2,2,7,4,4,0,6,6,1,2,2,3,3,3
38985,6,6,6,3,3,0,5,0,0,4,4,1,5,5,4
38986,3,3,3,5,5,1,0,0,0,0,0,5,3,2,2
38987,3,6,6,4,4,1,2,2,1,0,5,5,3,3,3
38988,3,3,3,0,0,0,0,0,4,0,0,0,3,3,3
38989,2,2,4,1,3,3,5,0,0,6,4,4,0,0,2
38990,7,7,3,4,4,4,5,5,5,3,3,3,4,1,1
38991,5,0,0,2,0,0,2,1,1,1,1,1,4,0,0
38992,5,5,5,2,2,0,2,2,2,5,5,5,5,5,0
38993,3,2,2,1,1,1,0,0,1,5,5,5,2,2,0
38994,2,2,0,3,0,0,4,4,1,3,3,3,3,6,6
38995,1,1,1,2,3,3,1,1,1,2,2,2,2,0,0
38996,4,0,0,7,7,4,1,1,3,5,3,3,2,4,4
38997,7,7,3,1,0,0,0,0,0,1,1,1,0,1,1
38998,7,3,3,3,3,0,4,5,5,5,5,5,7,7,7
38999,0,0,3,3,3,3,0,0,0,0,5,5,5,5,5
39000,0,1,1,8,0,0,2,1,1,7,7,4,2,4,4
39001,0,3,3,3,3,0,6,6,4,2,2,2,2,2,2
39002,3,3,2,4,4,1,0,0,0,6,4,4,0,0,3
39003,0,0,0,0,0,5,5,5,3,3,3,3,1,1,1
39004,1,3,3,1,1,0,4,4,4,3,3,3,0,3,3
39005,0,0,1,3,3,0,6,4,4,4,4,8,3,3,3
39006,3,3,3,4,1,1,1,4,4,1,2,2,3,3,3
39007,0,3,3,6,6,4,5,0,0,3,3,0,3,3,3
39008,0,0,0,5,5,1,1,0,0,0,4,4,6,6,1
39009,1,7,7,5,5,5,7,2,2,4,1,1,3,3,1
39010,4,4,4,0,5,5,3,3,5,1,1,0,3,6,6
39011,7,7,3,1,2,2,1,1,4,1,1,1,1,1,1
39012,0,0,0,1,1,1,5,0,0,3,3,3,2,2,0
39013,4,5,5,5,3,3,4,4,1,5,5,5,2,2,2
39014,1,1,1,1,1,2,4,1,1,3,0,0,1,3,3
39015,1,5,5,4,4,4,0,0,0,4,4,1,7,7,7
39016,1,1,7,5,5,5,6,4,4,0,5,5,4,5,5
39017,3,3,6,0,5,5,3,3,3,3,3,3,4,1,1
39018,5,5,5,0,0,4,5,5,5,4,4,4,0,0,2
39019,4,4,5,0,0,4,0,6,6,2,2,0,1,1,1
39020,1,0,0,1,1,1,4,4,4,0,0,0,3,3,1
39021,6,6,1,4,1,1,5,5,5,1,2,2,4,4,0
39022,0,0,0,2,2,2,2,1,1,5,5,5,2,2,0
39023,0,3,3,4,4,4,1,1,3,0,0,4,6,1,1
39024,4,4,5,0,5,5,0,0,0,3,3,3,2,2,2
39025,4,4,4,3,3,3,5,0,0,0,0,5,1,7,7
39026,7,7,3,3,3,6,3,3,3,3,3,0,1,5,5
39027,7,3,3,1,1,1,3,3,3,6,4,4,3,3,2
39028,4,4,4,2,2,2,1,4,4,0,0,4,1,1,1
39029,3,3,3,1,1,1,3,0,0,5,5,5,6,6,1
39030,3,3,3,1,1,1,1,1,1,5,5,3,1,1,1
39031,1,5,5,2,2,2,0,0,1,4,4,1,4,0,0
39032,4,1,1,0,0,0,6,4,4,2,2,0,3,3,3
39033,4,4,4,0,0,5,3,5,5,6,4,4,1,1,1
39034,1,1,1,1,1,3,0,0,0,2,2,2,7,3,3
39035,2,2,2,0,0,4,1,1,3,1,1,3,0,2,2
39036,0,0,4,4,4,4,1,4,4,1,1,1,1,1,1
39037,4,4,0,0,5,5,0,2,2,3,3,0,5,5,5
39038,2,2,4,4,1,1,5,5,5,1,2,2,3,3,2
39039,1,1,7,2,2,3,1,1,1,3,3,0,1,1,1
39040,5,5,0,6,6,4,1,1,1,4,1,1,3,6,6
39041,1,7,7,3,3,0,1,1,1,3,3,3,6,6,6
39042,4,5,5,2,2,0,8,3,3,5,1,1,3,3,6
39043,4,4,4,0,7,7,5,5,5,3,0,0,0,0,0
39044,3,2,2,3,0,0,4,1,1,0,0,5,1,1,1
39045,4,4,5,1,1,1,5,5,0,2,2,0,4,4,5
39046,4,4,0,0,0,0,5,3,3,0,5,5,3,3,3
39047,1,1,1,4,4,1,6,4,4,1,2,2,1,1,1
39048,2,2,2,4,4,4,0,0,6,3,3,3,4,5,5
39049,1,0,0,3,3,6,0,0,0,5,3,3,1,3,3
39050,0,3,3,1,3,3,6,4,4,4,1,1,0,0,0
39051,1,7,7,2,2,2,7,2,2,2,2,2,3,1,1
39052,5,5,5,0,4,4,1,1,3,4,4,4,1,1,3
39053,2,0,0,2,2,2,3,3,3,5,5,5,1,1,0
39054,0,0,3,3,3,6,4,4,4,0,0,0,0,2,2
39055,7,3,3,4,4,4,3,3,0,6,6,6,3,3,3
39056,5,5,4,1,1,1,3,5,5,1,3,3,6,6,6
39057,0,4,4,0,5,5,0,0,0,1,1,3,6,6,1
39058,1,7,7,0,0,5,1,1,0,6,6,6,0,0,0
39059,0,0,0,3,3,3,3,2,2,0,0,0,0,2,2
39060,0,0,3,4,4,4,5,0,0,3,6,6,0,0,0
39061,4,0,0,1,1,2,1,1,1,3,6,6,3,3,2
39062,3,3,3,5,1,1,3,7,7,4,4,8,4,4,1
39063,1,1,3,4,4,1,5,3,3,1,1,1,0,3,3
39064,1,1,0,4,4,1,0,0,0,3,3,3,5,0,0
39065,5,5,5,3,3,3,0,2,2,1,1,0,5,0,0
39066,5,0,0,0,0,5,1,1,3,0,5,5,4,4,4
39067,3,1,1,4,4,4,0,0,6,2,2,2,0,0,0
39068,2,2,2,2,3,3,1,1,4,4,1,1,4,5,5
39069,4,0,0,0,0,5,1,0,0,1,0,0,2,2,0
39070,2,2,2,1,1,2,3,3,3,6,4,4,1,7,7
39071,0,0,0,1,1,1,3,0,0,5,1,1,5,5,5
39072,1,1,5,1,1,1,3,3,3,0,0,0,4,4,0
39073,4,4,4,5,5,5,3,0,0,1,1,1,4,0,0
39074,5,5,0,0,5,5,0,0,0,4,1,1,0,0,0
39075,1,1,5,5,1,1,1,1,3,3,3,0,1,1,3
39076,0,2,2,1,1,2,4,4,4,1,1,0,1,1,1
39077,4,4,0,3,6,6,0,0,6,3,6,6,4,4,0
39078,3,2,2,6,6,4,0,0,2,1,1,0,1,1,1
39079,2,2,2,4,4,1,0,0,6,4,4,1,6,6,6
39080,6,6,6,1,2,2,3,3,3,5,5,3,1,1,1
39081,0,0,0,1,1,1,0,0,0,0,0,0,3,1,1
39082,3,3,2,4,4,4,4,4,5,1,1,1,2,2,2
39083,5,5,4,0,0,0,6,4,4,6,4,4,7,7,3
39084,2,2,2,0,0,0,4,4,4,5,1,1,5,5,5
39085,4,5,5,2,0,0,4,5,5,6,6,4,4,4,5
39086,3,3,6,4,4,1,0,1,1,3,0,0,0,3,3
39087,0,4,4,4,1,1,0,0,4,2,2,2,5,5,5
39088,1,1,5,3,6,6,3,3,3,1,3,3,5,5,4
39089,4,4,0,5,5,5,4,4,1,0,0,4,0,3,3
39090,2,2,2,1,1,1,3,3,3,0,0,0,6,6,1
39091,0,0,1,1,1,2,0,2,2,5,5,5,1,1,7
39092,2,2,4,3,6,6,5,5,0,0,0,0,0,0,0
39093,3,6,6,1,1,2,0,0,6,2,3,3,1,1,1
39094,4,1,1,0,4,4,2,1,1,1,0,0,6,6,1
39095,7,7,3,2,2,0,4,4,1,1,1,1,0,0,0
39096,1,0,0,4,4,4,6,6,4,5,1,1,0,0,0
39097,3,1,1,4,1,1,4,4,4,7,4,4,5,5,4
39098,0,0,0,5,5,1,4,4,4,0,4,4,5,0,0
39099,6,6,6,0,0,4,6,6,4,5,1,1,3,6,6
39100,1,5,5,2,2,3,0,0,4,3,3,3,2,4,4
39101,0,0,0,0,5,5,2,2,1,5,5,5,1,5,5
39102,3,6,6,3,3,3,0,2,2,3,3,3,3,2,2
39103,6,6,6,1,2,2,2,2,1,0,5,5,7,7,3
39104,2,2,2,0,0,4,1,1,1,3,3,0,7,7,3
39105,2,4,4,4,1,1,1,1,4,0,0,4,4,1,1
39106,7,7,3,4,4,1,5,5,5,1,1,2,5,5,5
39107,3,6,6,4,4,1,1,1,0,5,5,3,0,0,0
39108,1,7,7,1,1,1,1,1,1,1,3,3,1,3,3
39109,0,0,0,0,5,5,2,2,2,0,0,7,0,1,1
39110,2,2,2,6,4,4,4,1,1,5,3,3,0,0,0
39111,0,0,4,0,5,5,0,0,1,5,5,3,1,1,0
39112,2,2,2,3,3,3,3,5,5,1,1,1,2,2,4
39113,1,1,3,6,6,6,0,1,1,4,4,4,0,0,0
39114,1,1,1,2,2,2,4,4,4,5,5,1,1,3,3
39115,1,1,5,7,7,7,3,3,7,5,5,1,0,0,0
39116,1,1,5,5,5,5,2,1,1,6,4,4,1,1,7
39117,1,0,0,2,3,3,0,1,1,1,1,1,0,0,2
39118,0,4,4,4,1,1,0,0,6,1,2,2,4,1,1
39119,2,2,4,0,4,4,0,0,1,3,3,6,3,2,2
39120,2,2,4,1,2,2,1,1,3,6,4,4,4,4,4
39121,4,4,4,4,1,1,0,2,2,3,3,3,3,1,1
39122,4,4,1,0,0,0,5,5,3,3,0,0,5,5,5
39123,0,2,2,2,3,3,4,4,5,4,1,1,0,2,2
39124,0,4,4,1,1,1,3,3,5,4,4,4,3,3,3
39125,6,1,1,0,5,5,1,1,1,1,1,2,5,5,4
39126,3,1,1,1,1,1,3,3,0,1,1,1,1,1,1
39127,3,3,1,1,0,0,2,2,1,2,2,2,7,3,3
39128,1,1,1,2,8,0,0,0,0,4,4,1,2,2,2
39129,7,7,3,0,4,4,1,8,3,1,0,0,1,7,7
39130,4,4,4,1,2,2,7,7,7,5,5,5,3,3,3
39131,5,0,0,0,0,0,6,6,6,4,4,4,1,1,1
39132,0,2,2,1,1,3,5,5,0,2,3,3,3,2,2
39133,1,1,3,5,3,3,5,5,5,4,4,4,1,7,7
39134,0,3,3,1,1,0,0,0,6,5,5,5,1,1,7
39135,0,2,2,0,0,0,1,1,1,1,1,1,6,1,1
39136,4,0,0,6,6,6,5,5,3,3,0,0,1,1,5
39137,1,3,3,6,6,4,5,0,0,2,2,2,3,3,3
39138,5,5,4,4,4,1,6,6,4,0,0,0,0,0,0
39139,5,5,0,4,1,1,1,3,3,1,2,2,0,1,1
39140,4,5,5,3,6,6,0,0,0,1,1,3,4,4,4
39141,0,3,3,3,3,3,0,4,4,2,2,2,7,3,3
39142,2,2,4,2,2,2,1,0,0,2,3,3,7,7,7
39143,2,0,0,2,2,3,6,6,6,0,0,0,1,0,0
39144,4,4,5,1,1,1,3,7,7,4,4,4,1,1,1
39145,3,3,2,4,4,1,3,3,3,0,0,5,2,2,0
39146,5,5,4,2,2,0,1,4,4,1,1,1,1,1,1
39147,0,0,4,1,1,1,1,1,1,5,5,3,7,7,3
39148,4,4,4,6,6,6,0,0,4,3,3,3,5,5,5
39149,4,5,5,3,3,0,1,1,4,1,0,0,1,1,1
39150,0,0,0,4,4,1,0,6,6,3,3,3,1,7,7
39151,4,4,5,7,4,4,4,1,1,4,4,1,0,2,2
39152,3,3,2,0,0,0,1,1,4,1,1,1,1,1,7
39153,4,4,1,6,6,6,1,1,3,4,1,1,4,4,5
39154,3,3,3,3,3,3,6,4,4,5,1,1,3,3,3
39155,2,4,4,1,2,2,1,4,4,2,2,2,5,0,0
39156,6,6,6,2,2,2,4,4,4,0,0,5,4,4,4
39157,3,3,6,1,1,1,7,7,2,3,6,6,4,4,4
39158,1,0,0,2,3,3,5,5,0,6,4,4,0,0,0
39159,0,0,4,3,3,0,0,0,6,3,3,0,1,7,7
39160,3,3,3,0,0,7,5,5,5,2,2,2,0,0,1
39161,1,1,1,4,4,1,0,4,4,4,1,1,2,0,0
39162,0,0,1,5,5,1,0,0,6,3,6,6,1,5,5
39163,2,2,4,4,1,1,2,2,2,4,4,1,1,1,1
39164,2,4,4,2,2,2,4,5,5,3,0,0,3,1,1
39165,4,4,5,4,1,1,5,5,3,0,4,4,6,6,1
39166,1,1,0,1,1,0,3,5,5,1,1,1,3,3,6
39167,1,1,1,4,4,4,5,5,0,4,4,1,4,4,4
39168,1,1,3,4,4,1,0,0,0,1,1,1,2,2,2
39169,1,1,1,1,0,0,5,3,3,0,5,5,5,5,5
39170,0,1,1,7,4,4,4,4,4,6,6,6,1,1,5
39171,6,6,1,3,0,0,4,4,1,0,0,0,1,1,3
39172,5,5,5,6,6,6,4,4,1,1,2,2,1,5,5
39173,3,3,1,2,2,2,2,0,0,3,6,6,3,3,3
39174,5,5,0,2,2,2,4,4,1,2,2,0,0,0,0
39175,5,5,5,5,5,1,4,1,1,1,1,1,3,6,6
39176,1,1,1,0,0,0,3,7,7,3,6,6,0,0,3
39177,2,2,2,1,1,3,4,1,1,1,1,1,0,3,3
39178,4,5,5,4,1,1,0,0,0,2,2,2,4,4,4
39179,4,5,5,5,1,1,3,5,5,1,1,1,5,0,0
39180,5,5,0,0,0,4,1,3,3,2,0,0,1,1,7
39181,2,4,4,1,2,2,5,5,5,4,1,1,0,0,0
39182,1,1,1,1,1,1,5,3,3,2,2,0,4,5,5
39183,0,0,0,0,5,5,0,0,1,1,1,1,4,4,0
39184,3,6,6,5,1,1,1,1,1,1,2,2,1,1,1
39185,5,0,0,1,2,2,0,0,0,4,1,1,1,1,7
39186,0,4,4,3,3,3,4,4,4,1,1,3,3,3,3
39187,3,3,3,2,2,0,3,3,3,0,5,5,3,3,3
39188,4,1,1,6,6,4,4,4,1,3,3,0,3,6,6
39189,0,0,0,1,1,2,6,6,6,6,6,4,0,0,0
39190,7,3,3,1,1,0,6,4,4,0,0,4,1,5,5
39191,3,2,2,1,1,1,3,3,0,4,4,4,4,4,0
39192,4,5,5,4,4,4,3,3,3,1,1,1,4,4,1
39193,3,3,1,5,5,3,4,4,5,5,5,1,1,1,1
39194,2,0,0,1,1,2,1,1,1,2,0,0,3,3,6
39195,3,3,6,1,1,2,2,1,1,4,4,1,0,3,3
39196,7,7,7,2,2,3,2,2,2,0,0,4,5,5,0
39197,1,1,0,1,1,1,4,4,1,5,5,5,0,0,2
39198,2,2,0,0,0,5,3,3,0,4,4,4,6,6,1
39199,1,3,3,4,4,1,0,0,6,0,5,5,0,0,2
39200,4,4,5,0,7,7,3,3,0,2,3,3,0,0,0
39201,5,5,5,8,0,0,4,4,4,0,0,0,4,5,5
39202,4,4,0,1,1,2,0,0,2,3,0,0,3,3,2
39203,2,2,2,1,1,0,3,5,5,2,3,3,1,7,7
39204,3,2,2,2,2,2,3,3,3,1,1,2,4,0,0
39205,1,1,1,4,4,4,5,5,5,1,1,1,5,5,5
39206,0,4,4,7,7,4,0,0,0,7,4,4,1,1,3
39207,2,0,0,0,4,4,3,0,0,0,4,4,3,3,1
39208,3,3,2,6,6,6,4,5,5,5,5,3,3,3,1
39209,0,0,1,5,3,3,0,0,1,2,2,0,4,4,0
39210,7,7,7,6,6,6,1,1,1,2,0,0,1,1,3
39211,5,0,0,4,4,1,2,2,1,1,3,3,0,2,2
39212,3,3,1,0,0,0,1,1,1,0,5,5,0,3,3
39213,0,4,4,4,4,1,0,4,4,3,0,0,4,4,5
39214,4,4,0,3,0,0,2,1,1,0,0,0,1,7,7
39215,3,3,3,4,4,4,1,1,0,6,4,4,4,4,4
39216,3,3,3,3,3,6,4,4,1,1,1,3,2,2,2
39217,2,2,0,5,5,3,3,3,5,5,3,3,5,5,4
39218,1,3,3,1,1,2,6,6,4,5,3,3,5,5,4
39219,1,1,1,4,4,1,5,5,5,1,1,1,0,0,0
39220,1,1,5,4,4,4,4,1,1,1,1,2,3,3,6
39221,3,6,6,1,3,3,5,5,5,3,6,6,3,3,3
39222,2,2,4,1,1,1,4,4,1,0,0,4,7,7,7
39223,4,1,1,6,6,6,1,1,1,1,1,2,1,1,0
39224,5,5,0,0,5,5,0,4,4,3,3,3,3,3,3
39225,1,1,7,3,3,0,3,5,5,5,5,1,1,1,1
39226,6,6,6,5,1,1,2,2,1,6,4,4,0,0,0
39227,5,0,0,1,1,2,0,0,0,1,1,3,7,7,3
39228,7,3,3,3,3,6,1,1,1,3,3,3,2,0,0
39229,0,3,3,3,3,3,1,1,1,8,1,1,4,4,4
39230,4,5,5,5,5,5,6,6,6,5,5,5,1,1,1
39231,4,4,0,3,6,6,6,4,4,1,1,1,5,5,0
39232,7,3,3,1,1,1,4,4,1,5,5,3,3,2,2
39233,1,7,7,1,1,2,4,4,1,2,3,3,2,4,4
39234,5,5,0,0,4,4,6,6,4,0,0,0,0,2,2
39235,3,6,6,1,2,2,0,0,0,1,1,1,5,5,0
39236,7,3,3,5,5,5,0,4,4,0,4,4,1,3,3
39237,1,0,0,0,7,7,1,1,1,0,0,0,3,2,2
39238,1,1,1,1,1,2,0,0,4,4,4,1,3,3,2
39239,5,4,4,1,1,1,5,5,5,5,3,3,0,2,2
39240,3,6,6,1,1,2,3,5,5,7,7,4,5,4,4
39241,4,4,0,3,3,3,4,4,4,1,1,1,3,3,3
39242,2,2,2,0,5,5,3,3,3,7,4,4,7,3,3
39243,3,1,1,3,0,0,1,1,0,3,3,0,1,1,1
39244,5,0,0,0,0,5,4,5,5,5,5,3,4,4,0
39245,3,3,2,0,0,0,3,3,3,3,6,6,1,1,0
39246,4,4,0,0,0,0,1,3,3,4,4,4,4,4,4
39247,3,1,1,1,2,2,2,2,0,5,1,1,1,1,1
39248,2,0,0,5,3,3,0,0,0,0,0,7,4,4,4
39249,4,4,1,0,5,5,3,3,5,0,4,4,0,0,0
39250,4,4,1,1,1,1,0,0,0,0,0,0,3,3,1
39251,1,1,0,3,0,0,2,2,2,6,4,4,0,0,0
39252,3,3,2,4,4,4,5,5,5,5,5,5,0,4,4
39253,6,6,6,1,1,3,1,1,1,2,2,2,1,5,5
39254,0,2,2,6,4,4,1,1,1,2,2,2,3,6,6
39255,1,1,1,4,4,1,0,0,0,4,1,1,1,1,0
39256,4,4,4,4,4,1,0,0,0,6,4,4,1,1,5
39257,7,3,3,1,1,3,6,4,4,6,6,6,4,4,0
39258,7,7,7,2,2,2,4,4,1,0,5,5,2,2,2
39259,1,1,5,1,2,2,0,0,0,0,0,5,3,6,6
39260,5,5,4,2,2,2,4,4,4,4,1,1,4,4,5
39261,0,0,0,1,1,1,1,0,0,3,6,6,5,5,0
39262,1,1,7,1,1,1,0,0,6,2,2,0,1,1,1
39263,3,3,3,5,5,1,0,0,1,1,0,0,3,3,3
39264,4,4,0,3,6,6,4,4,4,1,1,1,1,1,1
39265,2,0,0,0,0,0,0,1,1,5,5,5,4,0,0
39266,3,3,3,1,0,0,4,4,1,0,0,0,0,0,4
39267,1,0,0,2,2,3,2,2,0,6,4,4,1,1,3
39268,5,5,0,0,0,4,7,7,7,2,2,0,3,3,3
39269,5,0,0,1,2,2,8,3,3,0,5,5,5,5,4
39270,1,1,7,2,3,3,5,5,3,3,3,6,6,6,6
39271,0,0,0,4,4,1,7,7,2,4,4,4,0,0,1
39272,2,2,0,0,5,5,5,3,3,1,1,2,2,0,0
39273,6,6,1,1,1,0,1,8,3,0,0,0,3,3,3
39274,2,2,2,0,5,5,0,1,1,3,3,3,3,3,2
39275,2,4,4,5,5,5,4,4,5,3,0,0,4,4,0
39276,1,1,5,4,4,4,5,3,3,0,5,5,7,7,3
39277,2,2,2,3,0,0,1,1,1,3,3,0,5,5,5
39278,1,1,3,1,3,3,1,4,4,6,6,4,3,3,3
39279,4,1,1,4,4,4,7,7,7,1,1,1,3,6,6
39280,6,6,6,3,3,0,5,3,3,2,0,0,0,4,4
39281,1,1,1,0,0,0,5,5,5,1,1,1,2,4,4
39282,4,0,0,4,4,4,3,5,5,1,1,1,5,0,0
39283,5,5,5,3,3,0,3,3,3,4,4,1,4,4,1
39284,0,0,2,8,0,0,6,6,6,0,0,5,2,2,0
39285,1,0,0,3,3,0,4,4,1,5,5,3,5,4,4
39286,3,2,2,5,5,1,3,3,5,3,6,6,6,6,1
39287,5,5,5,1,1,1,3,2,2,0,0,0,2,4,4
39288,2,2,0,4,4,4,4,4,4,2,2,0,3,3,3
39289,6,6,1,0,0,5,1,4,4,3,0,0,1,1,1
39290,2,0,0,0,0,0,1,1,3,1,2,2,4,4,5
